codeGroup;groupInternalId;name;groupDescription;type;lighted;markingDescription;heightUnit;heightValue;elevationValue;latitude;longitude;defaultHeightFlag;verticalPrecision;lateralPrecision;obstacleRadius;linkedToGroupInternalId;linkType;validUntil;effectiveFrom;origin 
 10130939595658184;1;266-HL-25;Power line;Mast;false;No Marking and/or Lighting;m;60;450;46.430993;8.96222;true;;;;;cable;;; 
 11367822500263042;0;266-HL-26;Power line;Mast;false;No Marking and/or Lighting;m;60;563;46.422865;8.853354;true;;;;1;cable;;; 
 11367822500263042;1;266-HL-26;Power line;Mast;false;No Marking and/or Lighting;m;60;560;46.425004;8.854971;true;;;;;cable;;; 
 11797652701564436;0;266-HL-27;Power line;Mast;false;No Marking and/or Lighting;m;60;984;46.489421;8.734601;true;;;;1;cable;;; 
 11797652701564436;1;266-HL-27;Power line;Mast;false;No Marking and/or Lighting;m;60;1833;46.481429;8.725293;true;;;;;cable;;; 
 3300721672388295;0;266-HL-28;Power line;Mast;false;No Marking and/or Lighting;m;60;397;46.393277;8.877419;true;;;;1;cable;;; 
 3300721672388295;1;266-HL-28;Power line;Mast;false;No Marking and/or Lighting;m;60;593;46.390853;8.87703;true;;;;;cable;;; 
 9632346413547270;0;266-HL-29;Power line;Mast;false;No Marking and/or Lighting;m;60;328;46.369878;8.963949;true;;;;1;cable;;; 
 9632346413547270;1;266-HL-29;Power line;Mast;false;No Marking and/or Lighting;m;60;347;46.372154;8.965313;true;;;;2;cable;;; 
 9632346413547270;2;266-HL-29;Power line;Mast;false;No Marking and/or Lighting;m;60;347;46.373961;8.968094;true;;;;3;cable;;; 
 9632346413547270;3;266-HL-29;Power line;Mast;false;No Marking and/or Lighting;m;60;375;46.376704;8.968171;true;;;;4;cable;;; 
 9632346413547270;4;266-HL-29;Power line;Mast;false;No Marking and/or Lighting;m;60;358;46.377463;8.968582;true;;;;;cable;;; 
 8763101945177547;0;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;959;46.534746;8.94428;true;;;;1;cable;;; 
 8763101945177547;1;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;976;46.534728;8.945583;true;;;;2;cable;;; 
 8763101945177547;2;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;974;46.53427;8.946222;true;;;;3;cable;;; 
 8763101945177547;3;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;970;46.525484;8.947281;true;;;;4;cable;;; 
 8763101945177547;4;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;1034;46.516723;8.946385;true;;;;5;cable;;; 
 8763101945177547;5;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;738;46.502117;8.945327;true;;;;6;cable;;; 
 8763101945177547;6;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;770;46.494926;8.944801;true;;;;7;cable;;; 
 8763101945177547;7;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;703;46.485966;8.941947;true;;;;8;cable;;; 
 8763101945177547;8;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;610;46.479714;8.938518;true;;;;9;cable;;; 
 8763101945177547;9;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;556;46.465758;8.939238;true;;;;10;cable;;; 
 8763101945177547;10;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;548;46.462958;8.940072;true;;;;11;cable;;; 
 8763101945177547;11;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;538;46.459004;8.939703;true;;;;12;cable;;; 
 8763101945177547;12;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;527;46.456564;8.940546;true;;;;13;cable;;; 
 8763101945177547;13;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;522;46.453584;8.941375;true;;;;14;cable;;; 
 8763101945177547;14;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;519;46.452451;8.941994;true;;;;15;cable;;; 
 8763101945177547;15;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;500;46.449048;8.944178;true;;;;16;cable;;; 
 8763101945177547;16;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;474;46.43749;8.950689;true;;;;17;cable;;; 
 8763101945177547;17;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;450;46.431046;8.961571;true;;;;18;cable;;; 
 8763101945177547;18;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;440;46.426643;8.971206;true;;;;19;cable;;; 
 8763101945177547;19;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;443;46.424368;8.973093;true;;;;20;cable;;; 
 8763101945177547;20;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;461;46.421661;8.973667;true;;;;21;cable;;; 
 8763101945177547;21;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;369;46.405878;8.976472;true;;;;22;cable;;; 
 8763101945177547;22;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;360;46.394644;8.975504;true;;;;23;cable;;; 
 8763101945177547;23;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;352;46.380946;8.973816;true;;;;24;cable;;; 
 8763101945177547;24;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;353;46.373821;8.968415;true;;;;25;cable;;; 
 8763101945177547;25;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;338;46.370259;8.965715;true;;;;26;cable;;; 
 8763101945177547;26;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;311;46.366035;8.962022;true;;;;27;cable;;; 
 8763101945177547;27;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;292;46.357098;8.957548;true;;;;28;cable;;; 
 8763101945177547;28;266-HL-3;Power line;Mast;false;No Marking and/or Lighting;m;60;284;46.347082;8.966362;true;;;;;cable;;; 
 9928413908353564;0;266-HL-30099;Power line;Mast;false;No Marking and/or Lighting;m;90;974;46.535701;8.944137;true;;;;1;cable;;; 
 9928413908353564;1;266-HL-30099;Power line;Mast;false;No Marking and/or Lighting;m;90;1000;46.536681;8.946237;true;;;;2;cable;;; 
 9928413908353564;2;266-HL-30099;Power line;Mast;false;No Marking and/or Lighting;m;90;1490;46.53886;8.954264;true;;;;3;cable;;; 
 9928413908353564;3;266-HL-30099;Power line;Mast;false;No Marking and/or Lighting;m;90;1580;46.53945;8.955885;true;;;;;cable;;; 
 6905018661212124;0;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;660;46.440512;8.837876;true;;;;1;cable;;; 
 6905018661212124;1;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;657;46.441782;8.835969;true;;;;2;cable;;; 
 6905018661212124;2;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;640;46.442981;8.834554;true;;;;3;cable;;; 
 6905018661212124;3;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;810;46.449142;8.834789;true;;;;4;cable;;; 
 6905018661212124;4;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;830;46.450479;8.834847;true;;;;5;cable;;; 
 6905018661212124;5;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;968;46.456478;8.834913;true;;;;6;cable;;; 
 6905018661212124;6;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1012;46.457574;8.834934;true;;;;7;cable;;; 
 6905018661212124;7;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1187;46.462063;8.83529;true;;;;8;cable;;; 
 6905018661212124;8;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1208;46.463672;8.835313;true;;;;9;cable;;; 
 6905018661212124;9;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1254;46.467234;8.835362;true;;;;10;cable;;; 
 6905018661212124;10;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1325;46.471895;8.835424;true;;;;11;cable;;; 
 6905018661212124;11;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1398;46.476158;8.835479;true;;;;12;cable;;; 
 6905018661212124;12;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1447;46.478644;8.835512;true;;;;13;cable;;; 
 6905018661212124;13;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1457;46.480597;8.835539;true;;;;14;cable;;; 
 6905018661212124;14;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1576;46.486738;8.835618;true;;;;15;cable;;; 
 6905018661212124;15;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1741;46.489591;8.83653;true;;;;16;cable;;; 
 6905018661212124;16;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1823;46.49205;8.83732;true;;;;17;cable;;; 
 6905018661212124;17;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1875;46.494491;8.838103;true;;;;18;cable;;; 
 6905018661212124;18;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1944;46.497037;8.838929;true;;;;19;cable;;; 
 6905018661212124;19;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;2123;46.501154;8.841439;true;;;;20;cable;;; 
 6905018661212124;20;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;2248;46.50547;8.844076;true;;;;21;cable;;; 
 6905018661212124;21;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;2332;46.5071;8.845071;true;;;;22;cable;;; 
 6905018661212124;22;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;2371;46.508292;8.8458;true;;;;23;cable;;; 
 6905018661212124;23;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;2411;46.509378;8.846463;true;;;;24;cable;;; 
 6905018661212124;24;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;2230;46.512595;8.84843;true;;;;25;cable;;; 
 6905018661212124;25;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;2057;46.515282;8.847468;true;;;;26;cable;;; 
 6905018661212124;26;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1930;46.518438;8.846344;true;;;;27;cable;;; 
 6905018661212124;27;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1916;46.520975;8.844353;true;;;;28;cable;;; 
 6905018661212124;28;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1899;46.52317;8.842623;true;;;;29;cable;;; 
 6905018661212124;29;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1791;46.529307;8.839648;true;;;;30;cable;;; 
 6905018661212124;30;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1804;46.529854;8.834283;true;;;;31;cable;;; 
 6905018661212124;31;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1803;46.530137;8.829927;true;;;;32;cable;;; 
 6905018661212124;32;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1804;46.533297;8.823445;true;;;;33;cable;;; 
 6905018661212124;33;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1936;46.536677;8.816504;true;;;;34;cable;;; 
 6905018661212124;34;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1925;46.538694;8.814138;true;;;;35;cable;;; 
 6905018661212124;35;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1897;46.540574;8.81193;true;;;;36;cable;;; 
 6905018661212124;36;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1877;46.543552;8.808436;true;;;;37;cable;;; 
 6905018661212124;37;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1953;46.547013;8.804438;true;;;;38;cable;;; 
 6905018661212124;38;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1961;46.549815;8.803304;true;;;;39;cable;;; 
 6905018661212124;39;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1902;46.553058;8.801991;true;;;;40;cable;;; 
 6905018661212124;40;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1901;46.554887;8.801253;true;;;;41;cable;;; 
 6905018661212124;41;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1905;46.557377;8.800246;true;;;;42;cable;;; 
 6905018661212124;42;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1962;46.560196;8.799105;true;;;;43;cable;;; 
 6905018661212124;43;266-HL-30104;Power line;Mast;false;No Marking and/or Lighting;m;52;1955;46.563683;8.797698;true;;;;;cable;;; 
 13710302485842430;0;266-HL-30116;Power line;Mast;false;Cable Warner mounted on Valley-, and Top-Station ;m;50;1799;46.529305;8.675462;true;;;;1;cable;;; 
 13710302485842430;1;266-HL-30116;Power line;Mast;false;Cable Warner mounted on Valley-, and Top-Station ;m;50;1713;46.530071;8.679521;true;;;;;cable;;; 
 7150921070454162;0;266-HL-30123;Power line;Mast;false;Cable Warner mounted on Valley-, and Top-Station ;m;66;959;46.535905;8.942995;true;;;;1;cable;;; 
 7150921070454162;1;266-HL-30123;Power line;Mast;false;Cable Warner mounted on Valley-, and Top-Station ;m;66;1123;46.538225;8.939044;true;;;;;cable;;; 
 8513931677221428;0;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;972;46.535712;8.943355;true;;;;1;cable;;; 
 8513931677221428;1;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;965;46.537496;8.941788;true;;;;2;cable;;; 
 8513931677221428;2;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1071;46.539859;8.94201;true;;;;3;cable;;; 
 8513931677221428;3;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1142;46.543952;8.939998;true;;;;4;cable;;; 
 8513931677221428;4;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1188;46.545886;8.937978;true;;;;5;cable;;; 
 8513931677221428;5;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1190;46.548922;8.937723;true;;;;6;cable;;; 
 8513931677221428;6;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1205;46.550308;8.93767;true;;;;7;cable;;; 
 8513931677221428;7;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1244;46.553162;8.937528;true;;;;8;cable;;; 
 8513931677221428;8;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1237;46.55411;8.937971;true;;;;9;cable;;; 
 8513931677221428;9;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1281;46.557294;8.941464;true;;;;10;cable;;; 
 8513931677221428;10;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1373;46.559145;8.947072;true;;;;11;cable;;; 
 8513931677221428;11;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1417;46.560169;8.9486;true;;;;12;cable;;; 
 8513931677221428;12;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1522;46.562524;8.952827;true;;;;13;cable;;; 
 8513931677221428;13;266-HL-30125;Power line;Mast;false;Marked with orange(RAL2009) spheres;m;104;1510;46.562959;8.954561;true;;;;;cable;;; 
 8891675620177257;0;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1955;46.563683;8.797698;true;;;;1;cable;;; 
 8891675620177257;1;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1944;46.566436;8.795313;true;;;;2;cable;;; 
 8891675620177257;2;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1946;46.568588;8.793454;true;;;;3;cable;;; 
 8891675620177257;3;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1976;46.572635;8.789958;true;;;;4;cable;;; 
 8891675620177257;4;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1950;46.576818;8.790007;true;;;;5;cable;;; 
 8891675620177257;5;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2033;46.581519;8.792872;true;;;;6;cable;;; 
 8891675620177257;6;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2032;46.582784;8.793643;true;;;;7;cable;;; 
 8891675620177257;7;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2036;46.585741;8.795451;true;;;;8;cable;;; 
 8891675620177257;8;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2017;46.588019;8.796846;true;;;;9;cable;;; 
 8891675620177257;9;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1910;46.593491;8.801087;true;;;;10;cable;;; 
 8891675620177257;10;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1977;46.598499;8.807384;true;;;;11;cable;;; 
 8891675620177257;11;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1860;46.600435;8.809993;true;;;;12;cable;;; 
 8891675620177257;12;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1777;46.603199;8.813714;true;;;;13;cable;;; 
 8891675620177257;13;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1782;46.6062;8.814892;true;;;;14;cable;;; 
 8891675620177257;14;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1774;46.607516;8.815411;true;;;;15;cable;;; 
 8891675620177257;15;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1778;46.610769;8.81631;true;;;;16;cable;;; 
 8891675620177257;16;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1775;46.612714;8.816846;true;;;;17;cable;;; 
 8891675620177257;17;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1745;46.616326;8.818595;true;;;;18;cable;;; 
 8891675620177257;18;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1735;46.619348;8.820014;true;;;;19;cable;;; 
 8891675620177257;19;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1722;46.622283;8.821222;true;;;;20;cable;;; 
 8891675620177257;20;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1676;46.624632;8.824839;true;;;;21;cable;;; 
 8891675620177257;21;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1674;46.626205;8.827255;true;;;;22;cable;;; 
 8891675620177257;22;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1680;46.628144;8.830238;true;;;;23;cable;;; 
 8891675620177257;23;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1631;46.629926;8.832979;true;;;;24;cable;;; 
 8891675620177257;24;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1600;46.631876;8.836007;true;;;;25;cable;;; 
 8891675620177257;25;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1602;46.633751;8.838866;true;;;;26;cable;;; 
 8891675620177257;26;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1648;46.636103;8.842483;true;;;;27;cable;;; 
 8891675620177257;27;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1483;46.640401;8.84709;true;;;;28;cable;;; 
 8891675620177257;28;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1514;46.645088;8.847467;true;;;;29;cable;;; 
 8891675620177257;29;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1511;46.64621;8.847557;true;;;;30;cable;;; 
 8891675620177257;30;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1497;46.64886;8.847769;true;;;;31;cable;;; 
 8891675620177257;31;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1415;46.654443;8.849392;true;;;;32;cable;;; 
 8891675620177257;32;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1436;46.657965;8.850109;true;;;;33;cable;;; 
 8891675620177257;33;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1388;46.660916;8.850707;true;;;;34;cable;;; 
 8891675620177257;34;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1381;46.66405;8.851343;true;;;;35;cable;;; 
 8891675620177257;35;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1335;46.666353;8.851811;true;;;;36;cable;;; 
 8891675620177257;36;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1291;46.67006;8.852563;true;;;;37;cable;;; 
 8891675620177257;37;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1295;46.671854;8.852239;true;;;;38;cable;;; 
 8891675620177257;38;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1404;46.677288;8.851254;true;;;;39;cable;;; 
 8891675620177257;39;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1505;46.680593;8.850656;true;;;;40;cable;;; 
 8891675620177257;40;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1535;46.681915;8.850421;true;;;;41;cable;;; 
 8891675620177257;41;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1533;46.682718;8.849971;true;;;;42;cable;;; 
 8891675620177257;42;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1509;46.683799;8.848448;true;;;;43;cable;;; 
 8891675620177257;43;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1470;46.68427;8.845077;true;;;;44;cable;;; 
 8891675620177257;44;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1318;46.68568;8.834928;true;;;;45;cable;;; 
 8891675620177257;45;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1340;46.685858;8.833673;true;;;;46;cable;;; 
 8891675620177257;46;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1357;46.686192;8.831274;true;;;;47;cable;;; 
 8891675620177257;47;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1443;46.684994;8.825661;true;;;;48;cable;;; 
 8891675620177257;48;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1497;46.683759;8.820893;true;;;;49;cable;;; 
 8891675620177257;49;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1487;46.68297;8.817844;true;;;;50;cable;;; 
 8891675620177257;50;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1454;46.682359;8.815483;true;;;;51;cable;;; 
 8891675620177257;51;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1409;46.681053;8.810437;true;;;;52;cable;;; 
 8891675620177257;52;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1409;46.680881;8.804285;true;;;;53;cable;;; 
 8891675620177257;53;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1429;46.681025;8.800824;true;;;;54;cable;;; 
 8891675620177257;54;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1447;46.681233;8.795551;true;;;;55;cable;;; 
 8891675620177257;55;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1482;46.682123;8.790545;true;;;;56;cable;;; 
 8891675620177257;56;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1497;46.682705;8.787257;true;;;;57;cable;;; 
 8891675620177257;57;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1524;46.683404;8.78327;true;;;;58;cable;;; 
 8891675620177257;58;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1524;46.683343;8.781382;true;;;;59;cable;;; 
 8891675620177257;59;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1497;46.683208;8.777288;true;;;;60;cable;;; 
 8891675620177257;60;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1495;46.683073;8.773262;true;;;;61;cable;;; 
 8891675620177257;61;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1500;46.682952;8.769845;true;;;;62;cable;;; 
 8891675620177257;62;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1496;46.682592;8.76628;true;;;;63;cable;;; 
 8891675620177257;63;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1531;46.681938;8.759829;true;;;;64;cable;;; 
 8891675620177257;64;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1605;46.680768;8.753327;true;;;;65;cable;;; 
 8891675620177257;65;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1669;46.68055;8.749624;true;;;;66;cable;;; 
 8891675620177257;66;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1673;46.680369;8.746643;true;;;;67;cable;;; 
 8891675620177257;67;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1712;46.682372;8.743133;true;;;;68;cable;;; 
 8891675620177257;68;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1857;46.684701;8.743019;true;;;;69;cable;;; 
 8891675620177257;69;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1947;46.685989;8.742957;true;;;;70;cable;;; 
 8891675620177257;70;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2039;46.688275;8.742847;true;;;;71;cable;;; 
 8891675620177257;71;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2104;46.689847;8.742279;true;;;;72;cable;;; 
 8891675620177257;72;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2160;46.692245;8.741407;true;;;;73;cable;;; 
 8891675620177257;73;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2122;46.695383;8.73809;true;;;;74;cable;;; 
 8891675620177257;74;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2179;46.698053;8.735998;true;;;;75;cable;;; 
 8891675620177257;75;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2157;46.70076;8.73217;true;;;;76;cable;;; 
 8891675620177257;76;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2209;46.702296;8.731706;true;;;;77;cable;;; 
 8891675620177257;77;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2370;46.706351;8.730486;true;;;;78;cable;;; 
 8891675620177257;78;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2529;46.708364;8.72887;true;;;;79;cable;;; 
 8891675620177257;79;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2496;46.708781;8.72845;true;;;;80;cable;;; 
 8891675620177257;80;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2365;46.710539;8.726687;true;;;;81;cable;;; 
 8891675620177257;81;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2205;46.712464;8.724764;true;;;;82;cable;;; 
 8891675620177257;82;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;2035;46.718088;8.722619;true;;;;83;cable;;; 
 8891675620177257;83;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1936;46.723041;8.721428;true;;;;84;cable;;; 
 8891675620177257;84;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1761;46.728212;8.717608;true;;;;85;cable;;; 
 8891675620177257;85;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1746;46.729521;8.716969;true;;;;86;cable;;; 
 8891675620177257;86;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1476;46.73437;8.714619;true;;;;87;cable;;; 
 8891675620177257;87;266-HL-30135;Power line;Mast;false;No Marking and/or Lighting;m;70;1388;46.739783;8.713856;true;;;;88;cable;;; 
